%time,field.x,field.y,field.z
1456328983986099004,1.68692320585e-05,-2.39562645555e-05,-2.44971349835e-05
1456328984006272077,1.70044869184e-05,-2.40427196026e-05,-2.43908926845e-05
1456328984026346921,1.73069536686e-05,-2.40795299411e-05,-2.41721913218e-05
1456328984046631097,1.76404327154e-05,-2.38502427936e-05,-2.3813174665e-05
1456328984067661046,1.79755687714e-05,-2.39604607224e-05,-2.36891716719e-05
1456328984087798118,1.85572251678e-05,-2.41156041622e-05,-2.33547404408e-05
1456328984108046054,1.89062952995e-05,-2.40214765072e-05,-2.29376167059e-05
1456328984128119945,1.91349133849e-05,-2.39664018154e-05,-2.24567547441e-05
1456328984148319005,1.96054443717e-05,-2.38913416862e-05,-2.22465187311e-05
1456328984168512105,1.99314966798e-05,-2.41113036871e-05,-2.19689399004e-05
1456328984188575029,2.02570289373e-05,-2.39301294088e-05,-2.16172710061e-05
1456328984209825992,2.0366589725e-05,-2.40450426936e-05,-2.12707594037e-05
1456328984229909896,2.09560856223e-05,-2.4135838449e-05,-2.09132194519e-05
